,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,image_name
3348,0,1,0,1,6,3,3,14,109,2,8,2,11,2,0,2,1,cs10505932761259147559.png
3349,1,1,0,0,3,0,2,14,66,3,2,9,4,6,0,1,0,cs10505933149866998724.png
3350,1,1,1,1,0,3,2,13,102,0,0,5,4,5,1,0,1,cs10506124647994125051.png
3351,0,0,2,0,1,1,1,14,16,4,4,6,6,1,0,1,1,cs10506322178358988696.png
3352,0,1,0,1,5,3,2,14,36,1,6,5,4,2,2,0,1,cs10506364804624425646.png
3353,0,0,1,0,3,2,3,10,30,4,1,9,11,5,0,1,1,cs10506611887133717923.png
3354,1,1,2,0,6,0,0,14,37,4,1,7,10,6,0,2,2,cs10506909138573096016.png
3355,1,0,2,1,8,0,5,13,71,0,8,8,3,1,0,1,2,cs10506981988303181437.png
3356,0,1,0,1,10,1,4,0,75,2,4,2,5,3,0,2,0,cs10507022804857993213.png
3357,0,0,2,1,10,3,6,14,28,4,6,0,11,0,1,2,0,cs10507292254935556970.png
3358,0,0,1,0,6,1,3,14,24,3,8,7,0,2,0,1,0,cs10507345042789816766.png
3359,1,1,0,1,9,3,3,14,69,3,7,2,11,3,0,0,2,cs10507556955457525106.png
3360,1,1,2,1,5,3,3,14,43,2,2,1,11,6,1,2,2,cs10507648678708041692.png
3361,0,0,2,0,8,1,6,14,82,2,9,5,11,4,0,0,1,cs10507804646069482035.png
3362,1,0,0,0,12,3,4,5,87,1,7,6,11,1,2,0,2,cs10508005514331529038.png
3363,1,1,1,0,10,2,5,3,48,4,0,0,11,0,2,2,2,cs10508035276378664005.png
3364,0,1,2,0,3,1,2,8,73,2,7,3,11,6,1,2,0,cs10508171965065370712.png
3365,1,1,0,1,2,0,3,14,20,1,6,9,10,4,0,2,2,cs10508178454663875455.png
3366,1,0,2,0,0,0,0,14,6,1,3,5,9,6,1,0,1,cs10508482055125217962.png
3367,0,1,2,1,0,1,0,12,52,1,2,4,1,5,2,2,2,cs10508731278915281480.png
3368,0,0,0,0,3,1,5,0,67,3,1,1,11,4,2,0,1,cs10508755610322768934.png
3369,0,1,2,0,8,2,2,2,22,3,8,5,2,0,0,1,0,cs10508912964405239671.png
3370,0,1,0,1,5,1,6,14,65,3,6,8,3,4,1,0,2,cs10509280215523117850.png
3371,0,0,2,1,12,2,0,8,109,4,5,6,11,1,1,2,2,cs10509283044622919630.png
3372,0,0,2,1,0,0,4,14,55,3,2,8,6,6,1,1,1,cs10509351154158102572.png
3373,1,1,0,0,12,2,6,14,36,0,1,5,11,0,1,2,2,cs10509396024982307258.png
3374,1,1,1,1,11,0,5,14,99,0,3,7,6,1,2,2,0,cs10509569473732119124.png
3375,0,1,2,1,12,2,0,8,87,0,5,0,11,1,2,2,0,cs10509577236723121177.png
3376,1,1,2,1,7,0,2,0,36,0,1,4,11,3,2,1,2,cs10509614799212637769.png
3377,0,0,0,1,3,2,3,14,74,4,2,0,11,2,0,1,0,cs10509740719462564971.png
3378,1,1,1,0,2,1,5,14,16,2,2,4,10,6,0,2,1,cs10509871916008995943.png
3379,0,0,2,0,9,0,0,14,68,0,4,8,11,0,2,2,1,cs10510123794121104362.png
3380,1,1,1,0,8,0,4,10,31,0,2,5,5,5,0,2,2,cs10510206612580460136.png
3381,1,1,0,0,3,1,5,12,79,3,1,1,7,4,0,0,2,cs10510448405651453510.png
3382,1,1,1,1,2,1,6,14,71,4,5,6,11,4,1,0,2,cs105105240413858862.png
3383,0,0,1,0,13,3,2,14,50,2,3,1,1,5,2,2,0,cs10510653387980515990.png
3384,0,0,0,0,5,1,2,14,17,0,8,9,2,5,2,1,0,cs10510675745511028153.png
3385,0,0,0,1,10,3,0,14,80,3,4,8,11,5,1,0,1,cs10510676076334815783.png
3386,1,0,2,1,11,2,0,14,36,4,9,6,5,3,2,0,0,cs10510736257575483310.png
3387,0,0,1,0,8,0,2,0,83,4,5,4,8,2,0,1,1,cs10511063184330888323.png
3388,1,0,2,1,6,3,3,14,27,2,3,6,11,0,1,2,1,cs10511305289750403238.png
3389,0,0,2,1,13,1,4,14,107,0,10,3,11,6,1,1,0,cs10511424994724799606.png
3390,1,1,2,1,12,3,6,14,75,1,9,1,5,0,1,2,1,cs10511575950442568590.png
3391,1,0,2,0,0,0,0,5,59,3,5,8,4,3,0,2,2,cs10511664027795380499.png
3392,0,0,0,1,5,0,5,14,48,2,1,3,3,4,0,2,0,cs10511777935003368461.png
3393,1,1,2,1,11,3,3,6,103,4,9,7,5,3,2,2,0,cs1051187607447757711.png
3394,1,0,1,0,2,0,2,3,15,0,0,8,3,6,2,0,1,cs10511953533833010492.png
3395,0,1,0,0,13,1,6,5,88,3,4,1,0,4,0,1,2,cs10511981758181356048.png
3396,0,0,2,1,7,2,1,11,18,3,1,1,11,2,1,0,1,cs10512063862405858802.png
3397,1,0,0,1,6,3,4,14,108,2,3,6,3,4,2,0,0,cs10512128676835904292.png
3398,1,1,1,1,10,3,3,14,62,3,10,3,3,1,1,2,2,cs10512264551695329657.png
3399,0,0,0,0,8,0,4,14,31,4,1,1,11,2,1,0,2,cs1051231702589876589.png
3400,1,1,1,0,2,0,1,6,61,3,9,5,11,5,0,1,0,cs10512417659359279542.png
3401,0,1,2,0,6,0,1,14,63,3,5,3,11,2,2,1,0,cs10512853343848786805.png
3402,1,1,2,0,10,1,1,13,45,4,1,7,2,1,0,0,2,cs10513020803372399369.png
3403,0,1,2,0,10,2,4,14,66,4,10,3,8,5,1,1,2,cs10513291046137253913.png
3404,1,1,2,1,2,1,2,14,45,2,0,4,7,3,2,1,2,cs10514048825927390622.png
3405,0,1,1,0,5,0,3,14,48,1,6,3,11,5,2,2,0,cs10514139970668672459.png
3406,0,0,0,1,3,1,4,2,60,4,0,0,8,5,1,0,0,cs10514310412141097261.png
3407,1,0,2,1,12,2,6,14,45,0,3,2,11,1,2,1,2,cs10514484280870538480.png
3408,0,0,0,0,8,2,3,2,83,0,3,7,1,3,1,1,1,cs10514522520725421080.png
3409,1,1,1,0,7,0,0,6,39,2,6,7,6,2,1,2,1,cs10514589902930791115.png
3410,0,0,0,0,0,0,5,14,8,1,4,1,7,5,0,0,2,cs10514604266770834212.png
3411,1,0,2,1,4,3,5,14,78,0,9,5,9,2,1,2,1,cs1051484101819436863.png
3412,0,1,0,1,1,1,6,13,78,1,10,3,11,0,1,2,0,cs10514851297786665909.png
3413,0,0,0,1,13,2,4,5,91,0,9,1,11,5,0,1,0,cs10514876948918958691.png
3414,1,0,2,0,3,0,1,2,20,4,8,4,5,2,1,0,1,cs105149584509303839.png
3415,0,1,2,0,5,2,3,12,83,0,10,5,11,1,0,2,1,cs10514995239970326077.png
3416,1,1,0,0,3,2,5,14,75,1,0,7,11,3,0,2,2,cs10515060388097074179.png
3417,1,1,1,0,11,1,5,14,93,0,3,7,4,2,2,1,2,cs10515132982796011073.png
3418,0,1,1,0,8,2,1,1,42,2,9,6,5,4,1,1,1,cs10515268446512896392.png
3419,0,1,2,0,13,2,3,14,62,3,6,2,11,4,1,0,1,cs10515359770764579780.png
3420,1,0,2,0,11,1,1,14,40,1,9,8,10,5,0,0,2,cs10515445035233453169.png
3421,1,1,2,0,1,1,1,14,39,4,9,9,1,1,2,2,1,cs10515488766957482142.png
3422,0,0,1,1,12,1,2,14,68,4,7,4,8,3,2,2,2,cs10515496642329793497.png
3423,0,0,1,0,5,1,1,5,108,1,10,8,11,0,2,2,2,cs10515548341743058006.png
3424,1,0,0,0,5,2,4,14,101,0,7,6,11,6,2,1,2,cs10515646908921053218.png
3425,0,0,0,1,11,3,2,14,11,0,3,1,10,2,0,2,1,cs10516127229700155271.png
3426,1,0,0,0,11,1,6,5,81,3,4,2,6,0,2,2,2,cs10516410526411563735.png
3427,0,1,0,1,7,1,6,4,25,1,0,8,11,3,0,0,2,cs10516470192650685580.png
3428,0,1,0,0,3,3,0,14,84,4,1,5,11,3,1,2,0,cs10516473560801943687.png
3429,1,0,1,0,0,1,1,12,52,2,7,0,11,3,1,1,0,cs10516486517001935066.png
3430,0,1,1,0,5,1,4,14,39,0,9,8,11,6,2,0,0,cs10516752528546220141.png
3431,0,0,2,0,4,0,3,14,75,1,4,1,11,2,2,1,2,cs10516847958897513853.png
3432,1,0,1,0,2,3,3,14,51,2,7,8,11,5,1,2,0,cs10516866639422467287.png
3433,1,1,2,1,4,2,2,14,97,3,8,1,1,2,0,2,1,cs1051701907529607458.png
3434,1,1,1,0,10,1,1,14,2,0,9,2,11,1,0,2,2,cs10517333112159173971.png
3435,0,0,1,1,7,0,0,0,83,3,9,8,11,5,2,0,2,cs10517940067200316903.png
3436,1,0,2,1,4,0,5,14,77,4,4,4,11,4,1,0,1,cs10517948723543062881.png
3437,0,0,1,0,1,2,1,0,41,0,1,9,10,0,0,1,1,cs10517953998501948951.png
3438,0,1,0,1,8,0,1,14,91,4,9,1,11,0,1,1,1,cs10518159057534175756.png
3439,0,1,2,1,12,2,4,4,102,4,10,8,11,6,0,1,0,cs10518430804156479404.png
3440,0,1,0,1,6,1,3,3,53,0,5,0,11,6,2,2,1,cs10518837467202634184.png
3441,0,1,0,1,4,1,1,14,101,1,5,4,3,1,1,1,2,cs10518915225785777170.png
3442,0,0,0,1,4,3,3,10,10,4,2,8,11,2,0,2,1,cs10518992086629415072.png
3443,1,1,0,0,8,2,5,14,107,2,6,5,11,0,1,0,0,cs10519158239133992447.png
3444,1,0,2,1,0,3,5,11,87,1,5,3,11,0,0,2,0,cs10519202991532731332.png
3445,1,1,2,1,0,0,1,4,104,4,1,9,9,0,2,0,1,cs10519299844858260839.png
3446,1,0,1,0,1,0,6,3,3,3,5,8,5,4,2,2,0,cs10519486898831797476.png
3447,0,0,0,0,12,2,4,3,97,2,2,0,11,5,0,2,1,cs10519691574469449250.png
3448,1,1,2,1,10,0,1,14,65,4,0,2,11,1,2,2,1,cs10519888241335983823.png
3449,1,1,1,1,11,1,5,14,19,4,0,6,5,2,0,0,2,cs10519889472066795685.png
3450,0,0,2,0,10,2,4,10,41,4,1,8,6,4,0,2,1,cs10519926487293230684.png
3451,1,0,2,1,11,2,1,0,83,1,9,3,11,1,0,1,0,cs10519954633066190549.png
3452,0,1,2,0,10,3,2,14,20,1,8,8,1,6,0,0,0,cs10519993684738318880.png
3453,0,0,2,0,5,2,4,1,46,2,0,3,4,3,2,2,1,cs10520055515493062071.png
3454,1,0,0,1,3,2,2,14,0,1,5,8,11,5,2,1,0,cs10520162935635721464.png
3455,1,0,0,1,2,3,5,5,43,2,2,3,9,3,2,2,1,cs1052036417014463522.png
3456,0,0,2,1,7,0,0,14,17,2,7,5,5,6,2,2,2,cs10520460837956213575.png
3457,0,0,2,0,5,0,6,14,47,0,6,2,3,5,1,0,1,cs10520536784463457927.png
3458,0,1,0,1,13,0,2,14,32,2,5,3,11,1,2,0,2,cs10521011239021573697.png
3459,0,1,2,1,9,1,2,9,86,4,10,4,8,1,1,2,2,cs10521387157415018312.png
3460,1,0,0,0,1,0,2,9,33,2,9,0,10,2,2,0,1,cs10521421433583902251.png
3461,1,0,2,0,10,1,0,1,28,1,0,8,11,0,2,1,0,cs10521503010691058556.png
3462,0,0,2,0,3,3,2,11,94,3,2,5,2,1,2,1,2,cs10521860661002681264.png
3463,0,0,2,1,9,2,0,4,29,2,6,3,3,5,1,0,1,cs10521891959415310342.png
3464,1,0,2,1,4,0,3,14,79,1,2,9,1,4,2,1,0,cs10522241025485988237.png
3465,1,0,0,1,6,1,6,14,51,3,8,0,8,5,1,2,1,cs10522521227802519010.png
3466,0,1,0,0,0,1,1,14,110,2,3,7,0,5,2,1,0,cs10522702745265413831.png
3467,1,1,1,1,4,0,4,14,16,3,4,8,0,4,2,2,1,cs10522823799012872052.png
3468,1,0,2,0,13,1,1,14,99,1,6,4,3,3,2,2,0,cs10522956561322561575.png
3469,1,1,1,0,11,0,1,10,14,3,10,5,11,3,2,2,2,cs10523787190088654200.png
3470,0,0,0,1,9,3,4,14,49,0,5,6,5,5,1,1,0,cs10523853387955008106.png
3471,1,0,1,1,10,2,5,14,64,2,4,8,11,2,0,1,1,cs10524028488794987986.png
3472,1,1,2,1,8,1,5,14,72,1,6,1,2,6,1,2,0,cs10524077024955983404.png
3473,0,1,0,0,10,2,5,10,102,2,10,2,3,1,2,1,0,cs10524188410902558815.png
3474,0,0,0,0,2,1,4,13,79,2,0,3,0,1,1,2,0,cs10524324442225303629.png
3475,1,1,0,1,0,3,3,14,41,3,2,3,7,3,1,2,2,cs10524335618561938988.png
3476,0,1,1,0,2,0,5,5,108,4,8,8,8,5,2,1,1,cs10524582813764860329.png
3477,1,1,0,0,6,1,5,3,49,4,0,6,2,2,1,2,2,cs10524647858918594260.png
3478,0,1,1,1,7,2,3,12,99,3,4,2,11,0,0,0,0,cs10524743144002825880.png
3479,1,0,1,0,12,0,1,7,80,4,4,7,2,2,2,0,2,cs10524773755596149355.png
3480,1,1,0,0,5,0,4,14,109,0,3,6,9,2,0,0,0,cs10524812785491235112.png
3481,0,0,0,0,8,3,6,14,23,2,4,9,11,4,1,0,1,cs10525088065369572012.png
3482,0,1,0,1,11,1,4,14,24,2,5,7,11,4,2,1,0,cs10525177655641263196.png
3483,0,1,0,1,2,1,2,14,42,1,8,3,2,1,1,2,1,cs10525895568336096354.png
3484,0,0,2,0,6,3,6,6,79,0,7,0,11,1,0,2,0,cs10526237630786812697.png
3485,1,0,2,0,13,2,2,14,92,3,9,6,1,4,0,0,1,cs10526460990444744463.png
3486,1,1,1,1,6,2,5,14,15,0,8,5,10,4,0,0,1,cs10526584596373494067.png
3487,0,0,1,1,4,0,3,14,37,1,10,4,11,4,0,2,1,cs10527897089877038971.png
3488,1,1,0,0,7,1,3,14,104,4,10,5,11,1,0,0,2,cs10527959740516571978.png
3489,0,1,2,0,10,3,0,14,98,0,2,5,6,3,2,0,1,cs1052810285646789500.png
3490,0,1,1,0,0,1,5,0,81,2,5,2,11,0,2,1,2,cs10528206592472753008.png
3491,1,0,0,0,4,0,3,14,70,3,6,0,11,3,1,0,0,cs10528222743619083513.png
3492,1,0,0,1,0,3,1,11,76,0,0,2,11,0,1,1,1,cs10528300442118276909.png
3493,1,1,1,0,9,0,3,6,71,3,1,6,4,2,1,2,1,cs10528566193250164038.png
3494,0,1,0,0,6,2,2,11,16,2,9,6,11,6,2,1,1,cs10529037305315943786.png
3495,1,0,0,0,5,1,6,6,54,0,1,8,10,0,2,1,2,cs10529088943411731392.png
3496,0,1,1,1,10,2,1,14,34,4,6,9,11,4,1,0,2,cs1052915309894936425.png
3497,0,0,2,1,5,2,0,9,51,4,3,6,11,5,0,2,2,cs10529225524401005964.png
3498,1,0,2,0,1,0,1,14,86,4,7,3,1,0,1,0,0,cs10529905935094083179.png
3499,0,0,0,1,1,3,3,14,43,0,0,3,11,4,1,0,0,cs10530064560414210690.png
3500,0,0,0,1,3,3,0,14,31,1,9,7,11,3,2,2,0,cs10530305197883720804.png
3501,1,1,1,1,0,3,2,14,101,3,1,4,11,4,2,2,0,cs10530454840814263198.png
3502,0,1,1,1,7,3,3,2,104,1,8,0,0,5,0,1,0,cs10530652431577997096.png
3503,1,0,1,1,10,2,6,10,100,3,10,9,11,2,2,2,0,cs10530739676798637901.png
3504,1,1,2,1,5,3,4,14,17,3,4,7,9,2,0,1,0,cs1053078358765660472.png
3505,0,0,0,0,7,2,5,14,88,4,10,5,9,5,2,0,0,cs10530939080761977654.png
3506,1,0,0,0,4,1,1,14,12,0,8,0,6,2,0,0,0,cs10531170262925955337.png
3507,1,0,1,0,7,2,6,14,4,3,0,3,3,4,2,2,2,cs10531278888155959027.png
3508,0,0,2,0,0,2,5,5,12,2,5,0,11,2,2,0,1,cs10531447304725887500.png
3509,0,0,0,1,9,0,2,6,86,4,10,0,11,0,0,1,0,cs10531525904089504301.png
3510,1,0,1,1,3,3,1,14,68,4,5,8,7,4,0,0,0,cs105316240118440367.png
3511,0,0,0,0,10,1,5,14,31,0,6,9,11,0,1,0,0,cs10531779841209447267.png
3512,0,1,1,1,8,2,4,14,32,0,5,5,4,2,1,2,0,cs10531980965212706573.png
3513,1,1,0,1,4,2,6,14,15,4,2,9,6,2,0,1,2,cs10532007636606842473.png
3514,1,0,2,1,12,3,1,0,20,1,6,4,11,2,2,2,2,cs10532095816043182709.png
3515,0,0,0,0,1,2,1,14,105,4,0,4,11,4,2,2,1,cs10532137722602262765.png
3516,0,0,1,0,5,1,3,2,79,1,3,2,6,5,0,2,1,cs10532196274570674538.png
3517,1,0,2,1,13,3,6,13,110,2,0,6,4,6,0,1,2,cs10532427900422874652.png
3518,1,0,0,1,4,2,6,0,92,2,4,1,8,5,2,0,1,cs10532468893510902913.png
3519,0,1,0,1,0,1,0,5,14,4,2,7,11,6,2,1,0,cs10532552831877175710.png
3520,0,0,1,0,5,2,1,1,39,3,5,0,11,1,2,1,2,cs10532694315173533107.png
3521,0,0,1,1,5,0,6,14,11,3,7,6,11,0,0,1,0,cs10532737102084872253.png
3522,1,0,0,0,1,0,1,14,1,2,1,5,11,3,0,1,0,cs10532804543752170395.png
3523,0,1,1,1,11,0,0,14,47,3,10,0,6,1,0,2,1,cs10532974392530507702.png
3524,1,1,1,0,11,1,5,0,64,3,6,9,6,1,0,2,1,cs10533010930659275180.png
3525,1,1,0,0,4,3,3,14,103,2,6,7,11,0,2,1,1,cs10533022856554286599.png
3526,1,0,0,1,5,3,0,14,54,4,1,1,11,4,2,2,2,cs10533183405475234122.png
3527,1,0,2,0,5,1,6,14,12,3,5,2,11,5,2,0,2,cs10533294515209574128.png
3528,0,1,2,1,7,3,3,13,16,1,4,7,10,2,2,0,1,cs10533563524044877205.png
3529,0,0,2,0,8,0,5,14,24,4,9,9,11,5,2,2,2,cs10533821219807902211.png
3530,0,0,2,0,11,0,5,12,81,2,3,5,11,6,1,1,1,cs10533970399722663187.png
3531,1,0,2,0,2,2,0,14,92,1,3,4,11,0,1,2,2,cs10534007631134115167.png
3532,0,0,2,1,0,3,1,14,37,2,7,8,0,0,0,1,0,cs10534022303016436574.png
3533,0,0,2,0,10,2,5,14,17,1,1,7,2,6,2,1,1,cs10534208672672378193.png
3534,0,0,1,0,7,3,5,14,56,3,8,7,5,2,0,2,2,cs1053426195124130207.png
3535,1,0,1,1,2,0,4,8,93,3,1,4,11,3,1,2,1,cs10534596251484628027.png
3536,0,0,1,0,8,3,2,2,84,4,8,8,0,0,1,2,0,cs10534617719716044398.png
3537,1,0,0,1,6,3,2,1,7,4,0,6,7,3,0,1,2,cs10534766992017604941.png
3538,1,1,0,0,5,2,4,0,37,2,9,8,11,5,2,0,0,cs10534784442321736371.png
3539,0,0,2,0,12,1,6,0,87,0,3,8,9,0,0,2,2,cs10534828367987528638.png
3540,1,0,0,1,12,1,5,14,81,2,8,4,11,4,0,2,0,cs10534841066314092690.png
3541,0,1,0,1,10,3,2,14,3,1,4,8,9,0,0,0,0,cs10534999606285249910.png
3542,0,0,1,1,3,3,5,2,84,0,2,3,2,2,2,2,0,cs10535177725481888348.png
3543,1,0,2,0,4,2,2,14,27,1,9,5,4,2,1,2,1,cs10535214899286348894.png
3544,1,0,1,1,12,1,1,14,106,0,10,7,11,2,0,2,1,cs10535248620448180163.png
3545,1,1,2,1,7,0,5,1,107,4,10,0,11,4,1,0,0,cs1053527136674199602.png
3546,0,0,0,1,6,1,4,14,6,3,6,6,11,5,0,1,0,cs10535487232203392800.png
3547,1,0,2,1,7,3,6,14,0,1,5,1,11,4,0,1,1,cs10535629662688720983.png
3548,0,0,2,1,4,1,4,14,50,0,5,1,10,4,1,2,0,cs10535671769658840249.png
3549,1,1,2,0,0,1,5,6,46,1,5,8,9,0,0,2,0,cs10535732312817497385.png
3550,0,0,1,1,11,2,0,14,55,0,5,5,11,3,0,2,0,cs10535762131171396574.png
3551,0,0,2,1,13,0,3,14,69,1,9,5,11,4,1,1,1,cs10535802528342230310.png
3552,1,1,2,0,10,2,0,14,11,0,8,6,0,6,2,1,0,cs10535810720520367082.png
3553,0,0,1,0,9,0,0,14,110,3,2,6,11,1,1,0,1,cs10535936247931882733.png
3554,1,0,2,0,8,1,0,11,82,1,9,2,11,5,2,1,1,cs10536074188319248622.png
3555,0,1,0,0,13,1,2,14,8,3,2,6,11,2,1,1,1,cs10536151251414041459.png
3556,0,1,0,1,1,2,4,7,89,3,1,8,11,4,1,1,2,cs105362030430960514.png
3557,1,0,2,0,11,2,5,12,54,3,1,7,11,0,0,1,0,cs10536596676255915889.png
3558,1,1,2,1,4,2,0,14,100,0,0,4,0,4,2,1,2,cs10536707687630801392.png
3559,0,0,1,1,2,1,1,13,85,0,0,9,7,5,2,0,2,cs10536996193726860442.png
3560,0,0,0,1,10,3,5,13,94,3,4,0,6,0,0,2,0,cs10537010434578361764.png
3561,1,0,2,1,6,1,0,0,48,1,7,9,11,0,0,0,0,cs10537024615327678295.png
3562,1,0,1,0,12,2,3,9,100,1,2,5,2,0,0,1,1,cs10537110078707459896.png
3563,1,1,2,1,11,1,4,3,91,1,10,3,5,4,0,0,1,cs10537159282840389016.png
3564,0,1,2,1,10,0,4,14,37,1,4,7,11,3,0,1,2,cs10537519462753358893.png
3565,0,1,0,0,5,3,1,2,5,3,5,1,6,3,1,0,1,cs10537557850541206266.png
3566,1,0,0,1,7,3,1,14,28,3,4,7,11,6,1,0,0,cs10537656943602497923.png
3567,0,1,0,0,11,3,3,12,38,2,10,3,2,5,2,1,0,cs10537736757568026913.png
3568,0,1,1,0,0,0,5,6,35,4,9,2,10,6,2,0,1,cs10537834836841106128.png
3569,1,0,2,0,3,2,5,14,63,0,10,0,8,3,0,2,0,cs10537840215175637392.png
3570,0,1,1,0,6,2,3,14,38,1,5,9,7,3,2,2,0,cs10537920491058331654.png
3571,0,0,1,1,5,3,3,7,99,1,6,4,11,4,2,1,0,cs10537932573280865610.png
3572,0,0,2,1,10,0,3,14,8,0,4,3,11,2,0,2,0,cs10538081600029979012.png
3573,1,0,2,1,6,0,3,8,32,4,5,0,11,4,1,0,1,cs1053813028026188155.png
3574,0,0,1,0,7,1,6,14,20,4,8,3,11,5,0,2,1,cs10538714374923188861.png
3575,0,1,1,0,1,1,6,2,61,4,8,3,2,5,0,1,2,cs10539058192174061019.png
3576,1,0,2,0,9,3,3,4,88,2,5,0,6,5,2,1,2,cs10539107654005806019.png
3577,0,1,2,0,13,1,5,11,37,2,10,3,11,1,2,0,1,cs1053916591643522564.png
3578,1,0,1,1,13,2,4,14,105,0,4,5,0,1,0,0,0,cs10539440184987314974.png
3579,1,1,1,0,12,1,0,14,90,4,0,6,11,1,2,0,1,cs10539778170992836484.png
3580,0,0,1,1,13,1,6,14,18,4,7,1,2,1,2,0,2,cs10539884267244560781.png
3581,0,1,1,0,6,3,3,9,15,1,1,7,11,1,1,1,1,cs10539962833088544414.png
3582,0,1,2,1,2,0,1,13,84,0,2,6,7,6,1,0,2,cs10540038270968529094.png
3583,1,1,1,1,11,0,3,14,38,0,8,6,8,5,1,2,0,cs10540051625730429288.png
3584,0,0,0,1,5,0,5,14,57,2,2,3,11,1,2,2,0,cs10540246394928471665.png
3585,0,0,2,1,5,2,4,1,17,4,9,5,6,4,0,1,1,cs10540474806154269248.png
3586,1,0,2,0,12,1,6,14,110,0,10,2,1,1,1,1,0,cs1054053263670925656.png
3587,0,0,2,0,11,1,4,12,56,0,5,3,3,2,2,1,2,cs1054079068592098998.png
3588,0,1,0,1,7,0,3,14,101,2,10,8,11,2,1,1,2,cs1054089678732803611.png
3589,1,0,0,1,0,0,6,1,24,4,7,5,9,1,2,2,1,cs10541296610797908144.png
3590,1,0,0,1,0,2,2,2,49,3,2,1,11,0,1,1,2,cs10541397559975234084.png
3591,0,0,0,0,5,0,4,14,35,2,3,0,8,0,2,2,0,cs10542002229347738318.png
3592,0,1,2,0,8,1,1,3,110,2,10,6,11,1,2,0,0,cs10542007298502010393.png
3593,0,0,1,0,11,2,6,13,67,2,9,7,11,1,1,2,2,cs10542068271452123562.png
3594,0,0,0,1,4,3,6,6,21,3,6,1,11,1,0,2,0,cs10542483554560716220.png
3595,0,0,1,1,8,3,3,7,79,4,9,5,11,1,1,2,0,cs10542548547826618312.png
3596,1,1,2,0,6,0,0,5,1,2,3,9,11,2,1,2,2,cs1054265245927774451.png
3597,0,0,1,1,13,1,5,11,14,2,7,0,11,6,0,0,0,cs10542666231851797945.png
3598,1,0,1,1,3,1,6,14,3,0,1,7,11,3,2,2,1,cs1054286014039600414.png
3599,0,1,1,0,10,3,6,5,61,3,7,8,6,3,2,2,2,cs10542913583685489983.png
3600,1,1,1,0,5,2,6,10,65,0,2,2,11,2,2,1,2,cs10543052024067442709.png
3601,0,1,2,1,10,1,1,14,41,1,6,1,4,6,2,2,2,cs10543170787319690934.png
3602,1,0,2,1,13,2,1,5,80,1,8,7,11,0,1,2,1,cs10543230557597916958.png
3603,0,1,1,0,10,1,0,14,16,2,2,2,11,1,1,1,1,cs10543363466981666683.png
3604,0,0,0,0,8,0,1,12,54,3,1,2,11,4,1,0,2,cs10543491018206175238.png
3605,1,1,2,1,4,2,6,2,63,0,4,4,4,5,2,0,1,cs10543552362595331843.png
3606,0,0,2,0,10,3,4,14,5,0,6,0,6,1,0,0,2,cs10543828220640900224.png
3607,1,1,1,0,4,1,4,14,10,2,10,4,3,6,2,1,2,cs10543848831142998432.png
3608,1,1,2,1,13,3,1,14,15,3,7,9,11,2,1,2,1,cs10544022623924555487.png
3609,1,1,0,0,8,3,5,14,38,1,8,6,2,4,1,2,0,cs10544058584956388374.png
3610,1,0,0,1,6,3,5,14,74,4,6,7,6,6,1,1,2,cs10544189604934812378.png
3611,0,0,1,1,11,2,0,1,27,1,5,1,11,6,1,0,2,cs1054432354911579541.png
3612,0,1,1,1,12,1,1,14,74,1,3,7,11,3,0,2,0,cs10544362430038780955.png
3613,0,0,1,1,0,1,4,10,45,4,0,9,7,0,1,1,2,cs1054437614509352753.png
3614,0,0,1,0,6,0,1,14,73,1,3,2,8,3,1,2,1,cs10544392048056134511.png
3615,1,1,0,0,7,1,0,14,47,3,4,1,11,3,1,2,2,cs10544939105004495689.png
3616,1,1,1,0,8,2,5,14,5,0,7,8,11,2,1,0,1,cs10545025015443171458.png
3617,1,1,2,1,3,0,4,1,105,1,1,9,11,6,1,0,0,cs10545241934428646324.png
3618,1,0,2,0,6,1,6,5,3,2,1,8,7,3,2,2,2,cs1054526838490065292.png
3619,1,0,0,1,4,2,0,14,49,3,4,3,0,0,1,0,0,cs10545498776927335963.png
3620,0,0,1,0,13,2,3,2,100,2,5,2,11,6,0,2,2,cs10546080557540271812.png
3621,0,1,1,1,12,1,3,8,53,4,7,5,7,1,1,2,2,cs10546209770091913168.png
3622,1,0,2,1,11,1,5,14,37,0,9,6,4,4,2,2,2,cs10546676770387484249.png
3623,1,0,2,0,11,1,3,14,73,1,10,4,2,4,2,1,1,cs10546778746590188167.png
3624,1,1,0,0,1,1,0,14,109,0,9,7,10,6,0,0,1,cs10546812285125202060.png
3625,0,0,1,1,13,3,4,14,83,3,10,0,8,4,0,1,1,cs1054684424984576929.png
3626,0,0,1,0,13,3,6,14,41,0,5,0,10,4,0,2,1,cs10546852575288111970.png
3627,0,1,1,1,5,2,1,14,66,3,0,6,8,3,2,1,2,cs10547184744127758954.png
3628,1,0,2,0,8,3,2,0,80,0,0,5,11,5,0,2,2,cs10547231038983017351.png
3629,1,0,1,1,12,1,6,5,65,2,8,8,11,5,2,1,1,cs10547316926352633377.png
3630,0,0,1,0,0,0,3,14,2,0,6,1,11,1,2,1,2,cs10547618430572618687.png
